layer	kind	tensor	expert_idx	current_nbytes	remote_nbytes	remote_type	source_pack
4	up	blk.4.ffn_up_exps.weight	267	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	268	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	270	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	272	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	276	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	279	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	280	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	285	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	293	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	294	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	297	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	298	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	307	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	310	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	311	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	313	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	314	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	322	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	324	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	326	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	329	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	331	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	332	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	334	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	335	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	336	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	337	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	339	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	341	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	344	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	345	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	348	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	352	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	353	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	355	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	356	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	358	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	359	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	362	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	364	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	368	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	370	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	372	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	374	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	377	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	380	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
4	up	blk.4.ffn_up_exps.weight	382	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	1	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	2	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	7	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	9	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	10	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	11	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	12	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	13	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	15	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	17	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	18	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	19	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	21	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	22	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	26	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	28	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	32	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	33	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	34	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	35	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	36	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	41	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	42	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	45	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	47	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	48	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	50	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	52	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	55	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	56	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	57	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	58	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	59	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	61	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	62	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	67	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	68	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	70	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	75	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	76	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	78	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	80	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	81	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	82	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	83	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	84	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	87	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	90	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	93	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	94	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	95	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	96	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	97	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	99	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	104	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	105	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	110	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	113	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	115	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	117	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	118	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	119	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	120	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	121	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	122	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	123	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	124	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	128	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	129	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	131	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	132	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	134	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	140	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	143	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	144	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	149	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	150	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	151	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	152	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	154	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	158	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	159	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	160	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	161	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	163	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	164	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	166	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	167	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	168	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	169	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	170	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	173	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	174	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	175	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	176	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	178	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	181	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	182	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	183	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	186	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	187	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	189	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	191	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	197	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	198	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	200	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	202	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	203	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	205	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	209	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	210	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	214	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	218	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	219	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	222	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	223	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	225	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	227	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	230	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	231	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	232	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	234	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	238	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	241	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	242	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	243	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	245	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	247	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	248	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	255	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	256	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	258	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	259	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	261	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	265	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	268	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	270	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	271	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	273	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	276	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	280	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	284	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	286	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	289	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	291	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	294	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	295	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	297	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	299	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	301	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	303	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	304	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	305	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	306	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	307	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	308	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	315	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	316	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	317	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	323	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	324	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	327	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	328	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	329	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	331	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	332	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	336	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	339	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	343	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	344	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
5	down	blk.5.ffn_down_exps.weight	345	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
