entry_idx	tensor	expert_idx	kind	layer	remote_type	current_nbytes	remote_nbytes	runtime_nbytes_match	remote_shard_name	remote_url	remote_abs_start	remote_abs_end	remote_range_header	remote_range_valid	pack_offset	source_pack
10402	blk.27.ffn_up_exps.weight	381	up	27	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27020078528	27022945727	bytes=27020078528-27022945727	1	39936643072	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10403	blk.27.ffn_up_exps.weight	382	up	27	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27022945728	27025812927	bytes=27022945728-27025812927	1	39939510272	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10404	blk.28.ffn_down_exps.weight	3	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27168617408	27174237119	bytes=27168617408-27174237119	1	39942377472	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10405	blk.28.ffn_down_exps.weight	5	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27179856832	27185476543	bytes=27179856832-27185476543	1	39947997184	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10406	blk.28.ffn_down_exps.weight	8	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27196715968	27202335679	bytes=27196715968-27202335679	1	39953616896	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10407	blk.28.ffn_down_exps.weight	12	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27219194816	27224814527	bytes=27219194816-27224814527	1	39959236608	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10408	blk.28.ffn_down_exps.weight	14	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27230434240	27236053951	bytes=27230434240-27236053951	1	39964856320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10409	blk.28.ffn_down_exps.weight	15	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27236053952	27241673663	bytes=27236053952-27241673663	1	39970476032	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10410	blk.28.ffn_down_exps.weight	17	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27247293376	27252913087	bytes=27247293376-27252913087	1	39976095744	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10411	blk.28.ffn_down_exps.weight	21	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27269772224	27275391935	bytes=27269772224-27275391935	1	39981715456	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10412	blk.28.ffn_down_exps.weight	24	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27286631360	27292251071	bytes=27286631360-27292251071	1	39987335168	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10413	blk.28.ffn_down_exps.weight	25	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27292251072	27297870783	bytes=27292251072-27297870783	1	39992954880	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10414	blk.28.ffn_down_exps.weight	26	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27297870784	27303490495	bytes=27297870784-27303490495	1	39998574592	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10415	blk.28.ffn_down_exps.weight	30	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27320349632	27325969343	bytes=27320349632-27325969343	1	40004194304	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10416	blk.28.ffn_down_exps.weight	31	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27325969344	27331589055	bytes=27325969344-27331589055	1	40009814016	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10417	blk.28.ffn_down_exps.weight	32	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27331589056	27337208767	bytes=27331589056-27337208767	1	40015433728	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10418	blk.28.ffn_down_exps.weight	34	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27342828480	27348448191	bytes=27342828480-27348448191	1	40021053440	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10419	blk.28.ffn_down_exps.weight	37	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27359687616	27365307327	bytes=27359687616-27365307327	1	40026673152	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10420	blk.28.ffn_down_exps.weight	42	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27387786176	27393405887	bytes=27387786176-27393405887	1	40032292864	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10421	blk.28.ffn_down_exps.weight	46	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27410265024	27415884735	bytes=27410265024-27415884735	1	40037912576	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10422	blk.28.ffn_down_exps.weight	47	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27415884736	27421504447	bytes=27415884736-27421504447	1	40043532288	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10423	blk.28.ffn_down_exps.weight	48	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27421504448	27427124159	bytes=27421504448-27427124159	1	40049152000	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10424	blk.28.ffn_down_exps.weight	49	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27427124160	27432743871	bytes=27427124160-27432743871	1	40054771712	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10425	blk.28.ffn_down_exps.weight	51	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27438363584	27443983295	bytes=27438363584-27443983295	1	40060391424	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10426	blk.28.ffn_down_exps.weight	52	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27443983296	27449603007	bytes=27443983296-27449603007	1	40066011136	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10427	blk.28.ffn_down_exps.weight	55	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27460842432	27466462143	bytes=27460842432-27466462143	1	40071630848	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10428	blk.28.ffn_down_exps.weight	56	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27466462144	27472081855	bytes=27466462144-27472081855	1	40077250560	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10429	blk.28.ffn_down_exps.weight	58	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27477701568	27483321279	bytes=27477701568-27483321279	1	40082870272	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10430	blk.28.ffn_down_exps.weight	61	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27494560704	27500180415	bytes=27494560704-27500180415	1	40088489984	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10431	blk.28.ffn_down_exps.weight	64	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27511419840	27517039551	bytes=27511419840-27517039551	1	40094109696	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10432	blk.28.ffn_down_exps.weight	67	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27528278976	27533898687	bytes=27528278976-27533898687	1	40099729408	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10433	blk.28.ffn_down_exps.weight	68	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27533898688	27539518399	bytes=27533898688-27539518399	1	40105349120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10434	blk.28.ffn_down_exps.weight	70	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27545138112	27550757823	bytes=27545138112-27550757823	1	40110968832	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10435	blk.28.ffn_down_exps.weight	73	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27561997248	27567616959	bytes=27561997248-27567616959	1	40116588544	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10436	blk.28.ffn_down_exps.weight	74	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27567616960	27573236671	bytes=27567616960-27573236671	1	40122208256	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10437	blk.28.ffn_down_exps.weight	78	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27590095808	27595715519	bytes=27590095808-27595715519	1	40127827968	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10438	blk.28.ffn_down_exps.weight	83	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27618194368	27623814079	bytes=27618194368-27623814079	1	40133447680	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10439	blk.28.ffn_down_exps.weight	84	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27623814080	27629433791	bytes=27623814080-27629433791	1	40139067392	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10440	blk.28.ffn_down_exps.weight	87	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27640673216	27646292927	bytes=27640673216-27646292927	1	40144687104	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10441	blk.28.ffn_down_exps.weight	88	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27646292928	27651912639	bytes=27646292928-27651912639	1	40150306816	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10442	blk.28.ffn_down_exps.weight	89	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27651912640	27657532351	bytes=27651912640-27657532351	1	40155926528	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10443	blk.28.ffn_down_exps.weight	90	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27657532352	27663152063	bytes=27657532352-27663152063	1	40161546240	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10444	blk.28.ffn_down_exps.weight	91	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27663152064	27668771775	bytes=27663152064-27668771775	1	40167165952	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10445	blk.28.ffn_down_exps.weight	95	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27685630912	27691250623	bytes=27685630912-27691250623	1	40172785664	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10446	blk.28.ffn_down_exps.weight	98	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27702490048	27708109759	bytes=27702490048-27708109759	1	40178405376	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10447	blk.28.ffn_down_exps.weight	99	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27708109760	27713729471	bytes=27708109760-27713729471	1	40184025088	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10448	blk.28.ffn_down_exps.weight	100	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27713729472	27719349183	bytes=27713729472-27719349183	1	40189644800	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10449	blk.28.ffn_down_exps.weight	102	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27724968896	27730588607	bytes=27724968896-27730588607	1	40195264512	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10450	blk.28.ffn_down_exps.weight	103	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27730588608	27736208319	bytes=27730588608-27736208319	1	40200884224	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10451	blk.28.ffn_down_exps.weight	105	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27741828032	27747447743	bytes=27741828032-27747447743	1	40206503936	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10452	blk.28.ffn_down_exps.weight	109	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27764306880	27769926591	bytes=27764306880-27769926591	1	40212123648	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10453	blk.28.ffn_down_exps.weight	111	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27775546304	27781166015	bytes=27775546304-27781166015	1	40217743360	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10454	blk.28.ffn_down_exps.weight	112	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27781166016	27786785727	bytes=27781166016-27786785727	1	40223363072	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
10455	blk.28.ffn_down_exps.weight	113	down	28	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00004-of-00007.gguf	27786785728	27792405439	bytes=27786785728-27792405439	1	40228982784	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
